State,City,Name,Language,Time,Type,Price,Capacity,Booked
TamilNadu,Chennai,PvrVrMallAnnaNagar,Tamil,08:10,Classic,60₹,34,12
TamilNadu,Chennai,PvrVrMallAnnaNagar,Tamil,08:10,Prime,165₹,142,4
TamilNadu,Coimbatore,CinepolisFunCinemaRepublicMallPeelamedu,Tamil,09:10,Executive,152₹,162,50
TamilNadu,Coimbatore,CinepolisFunCinemaRepublicMallPeelamedu,Tamil,09:10,Normal,60₹,19,19
TamilNadu,Chennai,CinepolisBsrMallOmrThoraipakkam,Tamil,10:00,Normal,60₹,16,16
TamilNadu,Chennai,CinepolisBsrMallOmrThoraipakkam,Tamil,10:00,Executive,152₹,118,19
TamilNadu,Uthangarai,ThirumagalTheatreDtsSalemMainRoad,Tamil,10:00,PlatinumLeft,120₹,27,27
TamilNadu,Uthangarai,ThirumagalTheatreDtsSalemMainRoad,Tamil,10:00,PlatinumRight,120₹,27,27
TamilNadu,Uthangarai,ThirumagalTheatreDtsSalemMainRoad,Tamil,10:00,GoldClass,100₹,224,2
TamilNadu,Uthangarai,ThirumagalTheatreDtsSalemMainRoad,Tamil,10:00,SilverClass,100₹,136,0
Karnataka,Bengaluru,CinepolisEtaNammaMallBinnyPete,Tamil,10:25,Normal,170₹,10,0
Karnataka,Bengaluru,CinepolisEtaNammaMallBinnyPete,Tamil,10:25,Executive,170₹,81,1
Karnataka,Bengaluru,CinepolisEtaNammaMallBinnyPete,Tamil,10:25,Premium,170₹,33,0
TamilNadu,Krishnagiri,NayantharaTheatreACDolby71,Tamil,10:30,FirstClass,100₹,400,0
TamilNadu,Perundalaiyur,VijayanTheatrePerundalaiyur,Tamil,10:30,Firstclass,100₹,168,0
TamilNadu,Kaveripattinam,RaviTheatre4KKaveripattinam,Tamil,10:30,Gold,100₹,204,18
TamilNadu,Kaveripattinam,RaviTheatre4KKaveripattinam,Tamil,10:30,Silver,80₹,244,0
TamilNadu,Pudukkottai,RkpCinemasACRgbLaser4K,Tamil,10:45,FirstClass,120₹,196,51
