State,City,Name,Language,Time,Type,Price,Capacity,Booked
Delhi,NewDelhi,InoxPatelNagar,Tamil,09:15,Club,143₹,96,0
Delhi,NewDelhi,InoxPatelNagar,Tamil,09:15,Executive,134₹,105,0
Delhi,NewDelhi,InoxPatelNagar,Tamil,09:15,Royal,151₹,30,0
Karnataka,Bengaluru,PvrTheCinemaGtWorldMagadiRoad,Tamil,09:30,Recliner,200₹,4,0
Karnataka,Bengaluru,PvrTheCinemaGtWorldMagadiRoad,Tamil,09:30,Classic,112₹,210,0
Karnataka,Bengaluru,PvrVegaBannerghattaRoad,Tamil,09:30,Classic,112₹,150,6
Karnataka,Bengaluru,PvrVegaBannerghattaRoad,Tamil,09:30,Recliner,220₹,12,2
Karnataka,Bengaluru,PvrVrWhitefieldRoad,Tamil,09:50,Classic,112₹,153,4
Karnataka,Bengaluru,PvrVrWhitefieldRoad,Tamil,09:50,Recliner,220₹,16,0
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,Tamil,09:50,Lounger,160₹,11,0
Karnataka,Bengaluru,PvrNexusFormerlyForumKoramangala,Tamil,09:50,Classic,112₹,161,19
Karnataka,Bengaluru,FunCinemaSigmaMallVasanthaNagar,Tamil,10:00,Executive,112₹,134,4
Karnataka,Bengaluru,FunCinemaSigmaMallVasanthaNagar,Tamil,10:00,Normal,112₹,56,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanThigalarapalya,Tamil,10:00,Vip,300₹,9,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanThigalarapalya,Tamil,10:00,Premium,170₹,30,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanThigalarapalya,Tamil,10:00,Executive,150₹,60,0
Karnataka,Bengaluru,CinepolisNexusShantiniketanThigalarapalya,Tamil,10:00,Normal,130₹,26,0
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Tamil,10:00,Special,100₹,59,0
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Tamil,10:00,Executive,100₹,85,0
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Tamil,10:00,Recliner,200₹,47,4
Karnataka,Bengaluru,InoxLidoMallUlsoor,Tamil,10:00,Gold,220₹,20,2
Karnataka,Bengaluru,InoxLidoMallUlsoor,Tamil,10:00,Premiere,130₹,280,3
Karnataka,Bengaluru,SriLakshmiChitramandiraTavarekere,Tamil,10:00,Diamond,150₹,142,71
Karnataka,Bengaluru,SriLakshmiChitramandiraTavarekere,Tamil,10:00,Gold,120₹,695,456
Karnataka,Bengaluru,SriLakshmiChitramandiraTavarekere,Tamil,10:00,Silver,120₹,216,216
TamilNadu,Chinnamanur,BharathTheatreDtsChinnamanur,Tamil,10:00,FirstClass,130₹,150,0
Maharashtra,Mumbai,InoxMegaplexInorbitMall,Tamil,10:00,Club,140₹,116,0
Maharashtra,Mumbai,InoxMegaplexInorbitMall,Tamil,10:00,Executive,140₹,28,0
Maharashtra,Mumbai,InoxMegaplexInorbitMall,Tamil,10:00,Royal,140₹,25,3
TamilNadu,Chennai,RakkiCinemasAmbattur,Tamil,10:00,Premium,150₹,91,6
TamilNadu,Chennai,RakkiCinemasAmbattur,Tamil,10:00,Executive,110₹,210,6
Karnataka,Bengaluru,InoxCentralMantriJunctionJpNagar,Tamil,10:00,Club,140₹,234,6
Karnataka,Bengaluru,InoxCentralMantriJunctionJpNagar,Tamil,10:00,Royal,220₹,4,0
Karnataka,Bengaluru,CinepolisEtaNammaMallBinnyPete,Tamil,10:05,Normal,110₹,10,0
Karnataka,Bengaluru,CinepolisEtaNammaMallBinnyPete,Tamil,10:05,Executive,110₹,82,4
