State,City,Name,Language,Time,Type,Price,Capacity,Booked
Kerala,Payyanur,AradhanaArchanaMovieHousePayyanur,Malayalam,10:30,Royal,110₹,532,0
Kerala,Ponnani,AlankarCinemasACPonnani,Malayalam,11:00,Diamond,120₹,153,20
Kerala,Valanchery,SreekumarAndPavithraTheatreAC2K,Malayalam,11:30,FirstClass,110₹,161,0
Kerala,Kochi,SaritaCinemasKacheripady,Malayalam,12:00,BlueCircle,150₹,227,218
Kerala,Kochi,SaritaCinemasKacheripady,Malayalam,12:00,BlueCircle,150₹,227,221
Kerala,Manjeri,LadderCinemasIndianMall,Malayalam,12:30,Executive,150₹,80,0
Kerala,Chalakudy,DCinemaasChalakudy,Malayalam,13:00,Platinum,270₹,5,0
Kerala,Chalakudy,DCinemaasChalakudy,Malayalam,13:00,Gold,129₹,239,40
Kerala,Payyanur,AradhanaArchanaMovieHousePayyanur,Malayalam,13:30,Royal,110₹,532,0
AndhraPradesh,Hyderabad,InoxGsmMallMadinaguda,Malayalam,16:05,Executive,150₹,98,0
AndhraPradesh,Hyderabad,InoxGsmMallMadinaguda,Malayalam,16:05,Royal,250₹,8,0
Kerala,Payyanur,AradhanaArchanaMovieHousePayyanur,Malayalam,16:30,Royal,110₹,532,0
Kerala,Kochi,PvrOberonMallErnakulam,Malayalam,16:35,Classic,129₹,36,0
Kerala,Kochi,PvrOberonMallErnakulam,Malayalam,16:35,ClassicPlus,160₹,81,18
Kerala,Kochi,PvrLuluKochi,Malayalam,19:25,Classic,110₹,39,0
Kerala,Kochi,PvrLuluKochi,Malayalam,19:25,ClassicPlus,140₹,91,8
Kerala,Kochi,PvrLuluKochi,Malayalam,19:25,Prime,160₹,64,28
Kerala,Kochi,PvrLuluKochi,Malayalam,19:25,Recliner,300₹,9,0
Kerala,Payyanur,AradhanaArchanaMovieHousePayyanur,Malayalam,19:30,Royal,110₹,532,0
Kerala,Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,19:40,Club,170₹,66,15
Kerala,Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,19:40,Executive,130₹,22,0
Kerala,Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,19:40,RoyalRecliner,290₹,10,4
Kerala,Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,19:40,Royal,170₹,13,5
Kerala,Kottarakara,MinervaEmpireCinemazChandamukku,Malayalam,20:30,Executive,200₹,13,0
Kerala,Kottarakara,MinervaEmpireCinemazChandamukku,Malayalam,20:30,Diamond,140₹,210,0
Kerala,Thalassery,LibertyParadiseComplexThalassery,Malayalam,21:15,Mini,125₹,250,152
Kerala,Kottarakara,MinervaEmpireCinemazChandamukku,Malayalam,21:30,Executive,200₹,13,0
Kerala,Kottarakara,MinervaEmpireCinemazChandamukku,Malayalam,21:30,Diamond,140₹,210,20
Karnataka,Bengaluru,CinepolisSjrSpectrumCentralMallBannerghattaRoad,Malayalam,22:20,Normal,180₹,28,0
Karnataka,Bengaluru,CinepolisSjrSpectrumCentralMallBannerghattaRoad,Malayalam,22:20,Executive,180₹,59,0
Karnataka,Bengaluru,CinepolisSjrSpectrumCentralMallBannerghattaRoad,Malayalam,22:20,Premium,180₹,41,5
Karnataka,Bengaluru,CinepolisSjrSpectrumCentralMallBannerghattaRoad,Malayalam,22:20,Vip,350₹,12,0
