State,City,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Mumbai,CarnivalRMallMulundW,Hindi,09:00,ReclinerOffline,200₹,13,0
Maharashtra,Mumbai,CarnivalRMallMulundW,Hindi,09:00,GoldOffline,140₹,114,0
Maharashtra,Mumbai,CarnivalRMallMulundW,Hindi,09:00,SpecialOffline,110₹,18,0
Maharashtra,Mumbai,CarnivalRMallMulundW,Hindi,09:00,SilverOffline,140₹,95,0
Maharashtra,Nagpur,MovieMaxEternityNagpur,Hindi,09:10,Classic,100₹,88,0
Maharashtra,Nagpur,MovieMaxEternityNagpur,Hindi,09:10,Prime,100₹,212,4
Maharashtra,Nagpur,MovieMaxEternityNagpur,Hindi,09:10,Recliner,200₹,20,0
Delhi,NewDelhi,InoxInsigniaAtEpicuriaNehruPlace,Hindi,09:15,Insignia,460₹,36,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Hindi,09:25,Club,112₹,108,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Hindi,09:25,Executive,112₹,36,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Hindi,09:25,Royale,112₹,48,11
Bihar,Muzaffarpur,CinepolisGrandMallMithanpura,Hindi,09:30,Normal,110₹,26,0
Bihar,Muzaffarpur,CinepolisGrandMallMithanpura,Hindi,09:30,Executive,130₹,109,0
Bihar,Muzaffarpur,CinepolisGrandMallMithanpura,Hindi,09:30,Premium,150₹,46,0
MadhyaPradesh,Katni,CineworldzCinema,Hindi,09:30,Recliner,200₹,10,0
MadhyaPradesh,Katni,CineworldzCinema,Hindi,09:30,Platinum,150₹,62,0
MadhyaPradesh,Katni,CineworldzCinema,Hindi,09:30,Gold,120₹,96,0
MadhyaPradesh,Katni,CineworldzCinema,Hindi,09:30,Silver,100₹,64,0
Chandigarh,Mohali,CinepolisBestechSquareMallMohali,Hindi,09:30,Normal,120₹,22,0
Chandigarh,Mohali,CinepolisBestechSquareMallMohali,Hindi,09:30,Executive,140₹,59,0
Chandigarh,Mohali,CinepolisBestechSquareMallMohali,Hindi,09:30,Premium,160₹,30,0
Chandigarh,Mohali,CinepolisBestechSquareMallMohali,Hindi,09:30,Vip,260₹,9,0
UttarPradesh,Lucknow,WaveLucknow,Hindi,09:30,Classic,130₹,128,0
UttarPradesh,Lucknow,WaveLucknow,Hindi,09:30,Premium,130₹,48,0
Haryana,Gurgaon,InoxGurgaonSapphire83,Hindi,09:30,Club,140₹,40,0
