State,City,Name,Language,Time,Type,Price,Capacity,Booked
Punjab,Moga,NeelamNovaCinemazMoga,Punjabi,09:20,Gold,160₹,122,0
Punjab,Barnala,VrcCinemaVrcMall,Punjabi,10:00,Platinum,250₹,14,0
Punjab,Barnala,VrcCinemaVrcMall,Punjabi,10:00,Gold,150₹,123,0
Punjab,Barnala,VrcCinemaVrcMall,Punjabi,10:00,Silver,150₹,70,0
Haryana,Kurukshetra,CarnivalKessalMallSector17,Punjabi,10:00,Platinum,180₹,91,18
Haryana,Kurukshetra,CarnivalKessalMallSector17,Punjabi,10:00,Gold,130₹,39,0
Haryana,Kurukshetra,CarnivalKessalMallSector17,Punjabi,10:00,Silver,100₹,32,0
Punjab,TalwandiBhai,FunCineplex,Punjabi,10:10,Royal,90₹,91,78
Punjab,Ludhiana,CarnivalNirmalLudhiana,Punjabi,10:45,Gold,150₹,148,22
Punjab,Ludhiana,CarnivalNirmalLudhiana,Punjabi,10:45,Recliner,200₹,19,13
Punjab,Ludhiana,CarnivalNirmalLudhiana,Punjabi,10:45,Silver,150₹,38,0
Punjab,Zirakpur,CarnivalParasMallKalkaRoad,Punjabi,10:45,GoldOffline,100₹,153,0
Punjab,Zirakpur,CarnivalParasMallKalkaRoad,Punjabi,10:45,SilverOffline,100₹,36,0
Punjab,Zirakpur,CarnivalParasMallKalkaRoad,Punjabi,10:45,PremierOffline,100₹,36,0
Punjab,Barnala,VrcCinemaVrcMall,Punjabi,12:30,Platinum,250₹,14,0
Punjab,Barnala,VrcCinemaVrcMall,Punjabi,12:30,Gold,180₹,123,0
Punjab,Barnala,VrcCinemaVrcMall,Punjabi,12:30,Silver,150₹,70,0
Punjab,TalwandiBhai,FunCineplex,Punjabi,12:45,Royal,130₹,91,78
Haryana,Hisar,MirajCinemasHisar,Punjabi,12:50,Executive,170₹,82,0
Punjab,Ludhiana,CarnivalNirmalLudhiana,Punjabi,13:15,Gold,150₹,148,28
Punjab,Ludhiana,CarnivalNirmalLudhiana,Punjabi,13:15,Recliner,200₹,19,11
Punjab,Ludhiana,CarnivalNirmalLudhiana,Punjabi,13:15,Silver,150₹,38,0
Punjab,Zirakpur,CarnivalParasMallKalkaRoad,Punjabi,14:00,GoldOffline,100₹,153,2
Punjab,Zirakpur,CarnivalParasMallKalkaRoad,Punjabi,14:00,SilverOffline,100₹,36,0
Punjab,Zirakpur,CarnivalParasMallKalkaRoad,Punjabi,14:00,PremierOffline,100₹,36,0
Punjab,Amritsar,MovietimeOmaxeNoveltyMallLawrenceRoad,Punjabi,14:05,Silver,120₹,64,0
