City,Name,ZIP,Language,Time,Type,Price,Capacity,Booked
Hyderabad,InoxGsmMallMadinaguda,500049,Telugu,10:00,Executive,200₹,146,2
Hyderabad,InoxGsmMallMadinaguda,500049,Telugu,10:00,Royal,350₹,7,0
Hyderabad,PvrNextGalleriaMallPanjagutta,500082,Telugu,10:20,Classic,200₹,181,181
Hyderabad,PvrNextGalleriaMallPanjagutta,500082,Telugu,10:20,Recliner,350₹,9,9
Warangal,PvrMaddoxWarangal,506001,Telugu,10:25,Classic,200₹,121,0
Vizag,InoxCmrCentralMaddilapalem,530013,Telugu,10:40,Executive,177₹,222,0
Vizag,InoxVarunBeachMaharanipet,530003,Telugu,10:45,Excutive,177₹,130,2
Kurnool,SvcCinemasCitySquareMall,518004,Telugu,10:45,Platinum,295₹,9,0
Kurnool,SvcCinemasCitySquareMall,518004,Telugu,10:45,Sliders,177₹,77,2
Srikakulam,KinneraCinemaxSrikakulam,532001,Telugu,11:00,Premium,147₹,253,32
Srikakulam,KinneraCinemaxSrikakulam,532001,Telugu,11:00,NonPremium,100₹,148,0
Chittoor,VMegaVijayaLakshmiChanakyaTheatresThotapalyam,517001,Telugu,11:00,Gold,148₹,262,36
Chittoor,VMegaVijayaLakshmiChanakyaTheatresThotapalyam,517001,Telugu,11:00,Executive,112₹,54,0
Sullurpeta,CeyoneCinemasSullurpeta,524121,Telugu,11:00,FirstClass,150₹,336,26
Sullurpeta,CeyoneCinemasSullurpeta,524121,Telugu,11:00,SecondClass,100₹,72,0
Rajahmundry,UrvasiComplexMangalavaripeta,533101,Telugu,11:00,UpperBalcony,112₹,390,195
Rajahmundry,UrvasiComplexMangalavaripeta,533101,Telugu,11:00,LowerBalcony,112₹,476,254
Rajahmundry,UrvasiComplexMangalavaripeta,533101,Telugu,11:00,SecondCl,75₹,248,108
Kakinada,InoxSrmtMallRamanayyapeta,533005,Telugu,11:05,Executive,112₹,131,0
Hyderabad,AnjaliTheatreSecunderabad,500003,Telugu,11:15,UpperBalcony,150₹,94,48
Hyderabad,AnjaliTheatreSecunderabad,500003,Telugu,11:15,LowerBalcony,100₹,406,301
