City,Name,ZIP,Language,Time,Type,Price,Capacity,Booked
Vijayawada,CapitalCinemasTrendsetMallKalaNagar,520010,Telugu,09:00,Gold,295₹,27,2
Vijayawada,CapitalCinemasTrendsetMallKalaNagar,520010,Telugu,09:00,Silver,177₹,21,3
Hyderabad,CinepolisDslVirtueMallUppal,500013,Telugu,10:00,Normal,200₹,35,0
Hyderabad,CinepolisDslVirtueMallUppal,500013,Telugu,10:00,Executive,200₹,178,10
Hyderabad,CinepolisDslVirtueMallUppal,500013,Telugu,10:00,Vip,350₹,14,2
Bengaluru,ThulasiTheatreAC4KMarathahalli,560037,Telugu,10:00,Diamond,130₹,47,47
Bengaluru,ThulasiTheatreAC4KMarathahalli,560037,Telugu,10:00,Gold,130₹,549,536
Bengaluru,ThulasiTheatreAC4KMarathahalli,560037,Telugu,10:00,Silver,130₹,106,106
Vizag,StblCineWorldSheelaNagar,530012,Telugu,10:00,Club,145₹,168,74
Vizag,StblCineWorldSheelaNagar,530012,Telugu,10:00,Executive,100₹,42,0
Hyderabad,CarnivalAmeerpet,500073,Telugu,10:10,PlatinumOffline,200₹,240,30
Hyderabad,CarnivalAmeerpet,500073,Telugu,10:10,ReclinerOffline,350₹,30,15
Kurnool,SvcCinemasCitySquareMall,518004,Telugu,10:20,Platinum,295₹,9,5
Kurnool,SvcCinemasCitySquareMall,518004,Telugu,10:20,Sliders,177₹,77,3
Narasannapeta,SriVenkateswaraMahal,532421,Telugu,10:30,1Premium,100₹,316,100
Narasannapeta,SriVenkateswaraMahal,532421,Telugu,10:30,2NonPremium,80₹,76,76
Vizag,DurgaTheatreMadhurawada,530048,Telugu,10:30,Premium,145₹,199,43
Vizag,DurgaTheatreMadhurawada,530048,Telugu,10:30,NonPremium,100₹,183,43
Vizag,SukanyaComplex,530027,Telugu,10:30,Balcony,145₹,259,0
Vizag,SukanyaComplex,530027,Telugu,10:30,1stClass,100₹,220,0
Vizag,SapthagiriTheatreChittivalasa,531163,Telugu,10:45,ReservedClass,145₹,359,339
Vizag,SapthagiriTheatreChittivalasa,531163,Telugu,10:45,SecondClass,100₹,59,59
Vizag,SapthagiriTheatreChittivalasa,531163,Telugu,10:45,ThirdClass,50₹,94,94
Vizag,SaptagiriTheatreVizag,531162,Telugu,10:45,ReservedClass,145₹,359,315
Vizag,SaptagiriTheatreVizag,531162,Telugu,10:45,SecondClass,80₹,59,59
Vizag,SaptagiriTheatreVizag,531162,Telugu,10:45,ThirdClass,60₹,94,94
Srikakulam,KinneraCinemaxSrikakulam,532001,Telugu,11:00,Premium,147₹,253,54
Srikakulam,KinneraCinemaxSrikakulam,532001,Telugu,11:00,NonPremium,100₹,148,0
Vizag,JagadambaComplex,530020,Telugu,11:00,Premium,145₹,163,95
Vizag,JagadambaComplex,530020,Telugu,11:00,NonPremium,100₹,39,6
Vizag,JagadambaComplex,530020,Telugu,11:00,NonPremium,100₹,76,76
Vizianagaram,SpHimagiriAndSaptagiriComplexVizianagaram,535001,Telugu,11:00,Premium,112₹,240,46
Vizianagaram,SpHimagiriAndSaptagiriComplexVizianagaram,535001,Telugu,11:00,NonPremium,78₹,93,0
Vizag,JagadambaComplexRamaDevi,530020,Telugu,11:00,PremiumClass,145₹,163,147
Vizag,JagadambaComplexRamaDevi,530020,Telugu,11:00,NonPremiumClass,100₹,115,115
Tiruvuru,SriSriKrishnaPicturePlace,521235,Telugu,11:00,ReservedClass,100₹,259,18
Tiruvuru,SriSriKrishnaPicturePlace,521235,Telugu,11:00,FirstClass,80₹,65,0
Bhimavaram,KishoreCineHubPanugantiRayappaBazar,534202,Telugu,11:00,Sofa,150₹,38,0
Bhimavaram,KishoreCineHubPanugantiRayappaBazar,534202,Telugu,11:00,FirstClass,120₹,60,14
Bhimavaram,KishoreCineHubPanugantiRayappaBazar,534202,Telugu,11:00,SecondClass,80₹,26,0
